monitoring_rank,feature,reference_count,current_count,reference_missing_rate,current_missing_rate,missing_rate_difference,reference_mean,current_mean,absolute_mean_shift,standardised_mean_shift,reference_std,current_std,standard_deviation_ratio,reference_median,current_median,absolute_median_shift,psi,ks_statistic,ks_p_value,wasserstein_distance,reference_constant,current_constant,overall_severity,feature_health_score,drift_detected,notes,psi_severity,ks_statistic_severity,standardised_mean_shift_severity,missing_rate_difference_severity,constant_sensor_change_severity,measurement_availability_severity,severity_rank
286,sensor_002,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,2496.6113782051284,2492.8056410256413,3.805737179487096,0.04751066944514319,80.10279004553449,81.67499137623476,1.0196272979980665,2500.2200000000003,2495.6800000000003,4.539999999999964,0.028932162200953876,0.06330128205128205,0.26140014573817394,5.218754319885468,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
287,sensor_426,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,7.00338912,5.971962738853503,1.0314263811464963,0.03975981899423988,25.941425470169317,3.8622772566207266,0.14888454225701878,4.76425,4.77025,0.006000000000000227,0.02893047047618048,0.03294267515923571,0.9448043623685278,0.8951884896407829,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
288,sensor_411,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,4.908244631410256,5.013741987179487,0.1054973557692307,0.050411888555488095,2.0927078669768604,2.2414866563248177,1.071093912196586,4.7047,4.9422999999999995,0.2375999999999996,0.028922339170300432,0.05849358974358976,0.3506657810189532,0.1562642195248301,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
289,sensor_274,1240,313,0.010375099760574621,0.0031847133757961785,0.007190386384778443,20.188549193548386,20.15231405750799,0.0362351360403963,0.009620936915306006,3.7662793508966472,4.081015195632239,1.0835667818056731,19.5809,19.5549,0.0259999999999998,0.028863174267458,0.047462125115943526,0.616500764628971,0.21585395350305253,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
290,sensor_212,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.056545660989456605,0.05758741935483871,0.0010417583653821033,0.041928950595439524,0.024845801065562848,0.02565309654312237,1.0324922297908303,0.0531,0.054000000000000006,0.000900000000000005,0.028795342710103776,0.055084634905685104,0.4296452861885754,0.001599146894642383,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
291,sensor_417,1245,313,0.006384676775738229,0.0031847133757961785,0.00319996339994205,3.4057389558232933,3.3988178913738016,0.006921064449491698,0.0066552852306229725,1.0399350605809945,1.0189539110066734,0.9798245579271082,3.2383,3.2088,0.02950000000000008,0.028704344045818713,0.03634987233278164,0.8902158502965917,0.06191300209118027,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
292,sensor_132,1244,314,0.007182761372705506,0.0,0.007182761372705506,0.9977565112540193,0.998013694267516,0.0002571830134966424,0.11643205582751785,0.0022088677526885953,0.0024014446628080493,1.0871835400218293,0.9977,0.9979,0.00019999999999997797,0.028642010421638997,0.07418026911340042,0.12114881350198824,0.0002607139171203212,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
293,sensor_217,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.08375969180859692,0.08238516129032258,0.001374530518274339,0.054624621570168105,0.02516320440790028,0.028044394518152087,1.1145001273902628,0.0848,0.08335000000000001,0.001449999999999993,0.028563093400930755,0.0645763022264082,0.24458554947378133,0.00238431589747906,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
294,sensor_224,1253,314,0.0,0.0,0.0,123.31715778132484,120.96872006369428,2.34843771763056,0.03971908504692147,59.126178633175286,35.10838206714549,0.5937874369483845,119.9645,118.2354,1.7291000000000025,0.028474424602516077,0.052332999527249346,0.48700730159940603,2.822552869285685,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
295,sensor_480,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,3.320797518014411,3.1336612179487178,0.18713630006569337,0.0642042022769018,2.914704854654316,0.896553170711218,0.30759655451205165,3.1967,3.13635,0.06034999999999968,0.028459060075267575,0.04609328488431763,0.6539274971092727,0.18652259536813934,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
296,sensor_093,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.0005498001598721022,0.0003359872611464968,0.00021381289872560546,0.06499385723053432,0.003289740105241138,0.002984487767283364,0.9072108044427422,0.0004,0.00015000000000000001,0.00025,0.028326800309971954,0.057612508719139366,0.3656276883210474,0.0003011832653474296,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
297,sensor_491,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,51.554056869009585,50.556546496815294,0.9975103721942915,0.05454052290646218,18.289343758310437,17.059667554587307,0.9327654277828104,48.788250000000005,47.70915,1.079100000000004,0.028243316164693805,0.04290205734519037,0.7357174914846496,1.4643341107874637,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
298,sensor_084,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,7.446840335463259,7.4729050955414005,0.026064760078141624,0.05040620486284483,0.5170942773625544,0.5131674971835666,0.9924060652942894,7.46485,7.474,0.009149999999999991,0.028172608750659037,0.036746301459066766,0.8811617376115131,0.03526264157049945,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
299,sensor_313,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.1620396648044693,0.1520891373801917,0.0099505274242776,0.08285977148944758,0.12008876256127289,0.10528948499663235,0.8767638432689361,0.1214,0.1216,0.00020000000000000573,0.028172582132379602,0.05257669134014464,0.4826190799590668,0.013129990651311985,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
300,sensor_249,1253,314,0.0,0.0,0.0,0.0261024740622506,0.021455095541401275,0.004647378520849326,0.08489999094016955,0.05473944660517587,0.011191635518631626,0.20445284365687036,0.0212,0.02015,0.0010499999999999989,0.028052466136069334,0.07102698745939678,0.1523828310003929,0.004408945832719564,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
301,sensor_094,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,-0.0005848121502797762,-0.00036401273885350316,0.00022079941142627308,0.07321292301887257,0.0030158529713307063,0.002983973884003056,0.989429495525578,-0.0003,-0.0001,0.00019999999999999998,0.02770142314457939,0.05478419811921165,0.42830516861466295,0.0002561292523754984,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
302,sensor_127,1244,314,0.007182761372705506,0.0,0.007182761372705506,2.75391961414791,2.7380859872611465,0.015833626886763597,0.06146973097032023,0.2575841253381869,0.23643992055710003,0.9179134010943948,2.736,2.734,0.002000000000000224,0.027695484755810577,0.047161406598807964,0.6225531084491679,0.022188090993896816,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
303,sensor_130,1244,314,0.007182761372705506,0.0,0.007182761372705506,-0.5539799035369776,-0.5552124203821657,0.001232516845188103,0.0010049630451304944,1.226430017661058,1.1985391305589583,0.9772584764719875,-0.1419,-0.1419,0.0,0.02763910883733981,0.03961947283265399,0.8187549881076843,0.05092654255857451,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
304,sensor_022,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,-5614.23302715655,-5635.0359424920125,20.802915335462785,0.03266559649688378,636.844802067133,585.6920887827071,0.9196778977886144,-5521.25,-5535.25,14.0,0.027556331688509583,0.03354632587859427,0.936988652672853,29.36815644473298,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
305,sensor_176,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.7780122106943337,0.7781693290734825,0.00015711837914877957,0.0013622099750399855,0.11534079329008556,0.12035974289655715,1.043514089536811,0.7709,0.7604,0.010500000000000065,0.02741695013117109,0.04421082692273365,0.7024585352511429,0.00688351875398922,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
306,sensor_528,1253,314,0.0,0.0,0.0,6.398743096568237,6.383641719745224,0.01510137682301238,0.008005107065963708,1.886467813431347,1.9005429753019418,1.0074611195432976,6.4411,6.2999,0.14119999999999955,0.02719629096885296,0.04469019575947658,0.6881373785837904,0.11083778914049196,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
307,sensor_492,1242,313,0.008778930566640064,0.0031847133757961785,0.005594217190843885,2.4515452495974235,2.4074680511182107,0.044077198479212765,0.03578655992236206,1.2316690560600687,1.1958102554556558,0.97088600998135,2.2444,2.285,0.04059999999999997,0.0271436899051411,0.0404402874884886,0.8004048787612494,0.06953110016923836,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
308,sensor_117,1253,314,0.0,0.0,0.0,0.9871079808459698,0.987217515923567,0.00010953507759714487,0.01127154523868178,0.009717840391683077,0.00857034296129312,0.8819184732266202,0.9905,0.9904,0.00010000000000010001,0.027127719595586974,0.0737923251711815,0.12424581276370122,0.00033056690323957826,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
309,sensor_033,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,85.32704070231445,85.37921405750798,0.05217335519353128,0.026658182277563624,1.957123507158327,2.2864169914326675,1.1682538087504057,85.1669,85.0856,0.08129999999999882,0.027119277253353745,0.05163071886258919,0.506224675906045,0.11469128392656879,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
310,sensor_490,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,270.54857453365776,278.61763258064525,8.069058046987493,0.03560686619220213,226.61522649681004,233.91521483696573,1.032213141424804,219.5368,219.3287,0.20810000000000173,0.02704172837125755,0.05634303953117237,0.40114825957927513,10.496433057782511,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
311,sensor_183,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,10.836892971246007,10.555859872611466,0.2810330986345413,0.06553274982355295,4.2884374513693295,3.623425742924351,0.8449291342158587,10.274999999999999,10.01,0.2649999999999988,0.02690008045759322,0.033754909342504136,0.9333344582224876,0.30918484049615047,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
312,sensor_351,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.02302043795620438,0.023924516129032257,0.0009040781728278761,0.06160107425191565,0.014676337771816723,0.012832885758271687,0.8743929144854478,0.0186,0.0196,0.0010000000000000009,0.02671379751529793,0.08089370274442098,0.07416446358818178,0.0016106843580317024,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
313,sensor_304,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,0.04050862619808307,0.039684664536741215,0.0008239616613418543,0.05950767968258298,0.013846308001537083,0.01691802316050961,1.2218436249310312,0.03905,0.0379,0.0011499999999999982,0.02665296759677277,0.06549520766773159,0.22511666484300577,0.001533849014179342,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
314,sensor_107,1247,314,0.004788507581803671,0.0,0.004788507581803671,0.0005843624699278268,0.00036146496815286623,0.00022289750177496062,0.07452999657089399,0.002990708600971655,0.0029748593684991434,0.9947005092815253,0.0002,0.0,0.0002,0.02655239049663982,0.05887761200128716,0.3399569000628185,0.00025358000643285934,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
315,sensor_149,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,8.557347002398082,8.128521656050957,0.428825346347125,0.020491349851953358,20.927139961267454,2.409220331158248,0.11512420405355445,7.8964,8.0257,0.12930000000000064,0.026496576940568888,0.04072665434531353,0.7913921949983711,0.5668773945617208,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
316,sensor_169,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,0.12484265175718849,0.12261341853035143,0.00222923322683706,0.048854338780759135,0.04563019953746718,0.054989282861502634,1.205107218879257,0.119,0.115,0.00399999999999999,0.02638174010456098,0.04792332268370608,0.6029469105312193,0.004639088036985925,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
317,sensor_485,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,215.8445778588808,213.07897516129034,2.7656026975904524,0.013041885355116613,212.05543694688643,217.66891849982758,1.0264717643356023,140.9836,130.9837,9.999899999999997,0.026098424988253866,0.03774952253878555,0.8656876606190745,9.233760889568249,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
318,sensor_156,1243,314,0.007980845969672785,0.0,0.007980845969672785,0.507147224456959,0.5072675159235669,0.00012029146660785806,0.00010394938885585926,1.1572118694671638,0.9742743929424248,0.8419153126998496,0.32,0.33,0.010000000000000009,0.025936351247776955,0.05061465224364725,0.5315151006542639,0.06089822555288001,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
319,sensor_225,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,0.05954296296296296,0.058674086378737535,0.0008688765842254226,0.01178304763670565,0.07373954608472978,0.06003597471166085,0.814162520646344,0.0396,0.0409,0.0012999999999999956,0.02586722571556604,0.04692998646487012,0.6526705350011521,0.0033408703498292937,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
320,sensor_280,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.04107937649880096,0.0409671974522293,0.00011217904657166017,0.005447718342654889,0.02059193216604346,0.019066318774463263,0.9259120815240462,0.0372,0.03695,0.0002500000000000002,0.025794919865164145,0.03950724770502079,0.8208820933430101,0.0010347628910191472,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
321,sensor_114,1253,314,0.0,0.0,0.0,0.9454253790901835,0.9454194267515923,5.95233859124189e-06,0.00048362115849784175,0.012307853961001695,0.011426728866026558,0.9284095263262756,0.9463,0.94675,0.00044999999999995044,0.025746704152556858,0.03532413926322048,0.9078377833811722,0.000915823130437747,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
322,sensor_524,1253,314,0.0,0.0,0.0,0.4958997605746209,0.28628439490445856,0.2096153656701623,0.04533436884594456,4.623762743504341,0.7177126443887187,0.1552226366711813,0.0996,0.10075,0.0011500000000000121,0.025594641055519247,0.05505512883728736,0.4218435987451706,0.21518052702352083,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
